UBIGEO,lon,lat,altitud,densidad,area_km2,person_years,deaths,estrato,n_cells,crude_rate,res_m1,res_m2a,res_m2b,dev_m1,dev_m2b,expected_m1,SMR_m1
150724,-76.5551202411366,-11.7650426614318,3766.02047413793,2.72,82.3,7069.48144104804,0,>3500,,0,-0.251190628296531,-0.17110136119127,-0.16198128061556,-0.355237193277973,-0.229076123897087,0.0630967317440058,0
150725,-76.1966354534121,-12.0867070483906,4023.62753950339,2.81,39.4,1577.12254901961,0,>3500,,0,-0.130021951052652,-0.0876889133256973,-0.0832087273075905,-0.183878806584871,-0.117674910666199,0.0169057077555382,0
150726,-76.2627049053644,-12.2191428186062,3124.07244995234,3.86,92.6,5032.0140625,0,2500-3500,,0,-0.163620989777811,-0.140049608602248,-0.134680683938883,-0.23139502283269,-0.190467249816052,0.0267718282958706,0
150727,-76.5607696980171,-11.9259693932077,1766.29301075269,1.05,33.1,20994.2995796714,0,1500-2500,,0,-0.15178089768927,-0.0891058062371089,-0.0797716506170839,-0.214650604021329,-0.112814150195568,0.0230374409033607,0
150728,-76.6489915847797,-11.8583446948093,1938.78396946565,1.49,116.8,106196.296555928,0,1500-2500,,0,-0.388359493665929,-0.258044318381234,-0.235352821070729,-0.549223263018705,-0.332839151500993,0.150823096320457,0
150729,-76.1996003768938,-12.0319170508256,4392.90951492537,2.12,94.8,2284.65551839465,0,>3500,,0,-0.176717271102459,-0.101511317000285,-0.0950540890342572,-0.249915961498661,-0.134426781871266,0.0312289939059001,0
150730,-76.5284591438042,-11.9780604461424,2760.19322990127,0.82,62.9,3019.64160401002,0,2500-3500,,0,-0.106783170175478,-0.0474401248701921,-0.0421409564814231,-0.151014207495355,-0.0595963121874029,0.0114026454327251,0
150731,-76.5362161469993,-12.2613110836671,1896.08103553922,0.7,577.8,26639.3496672716,0,1500-2500,,0,-0.188604744438849,-0.089731511343416,-0.0787654673520726,-0.266727387513331,-0.111391192175956,0.0355717496248434,0
150732,-76.4453600860804,-11.8771088181067,3218.48338870432,4.89,106.8,10935.6378454997,0,2500-3500,,0,-0.251355118897974,-0.236838971146379,-0.230562212728972,-0.355469818117417,-0.326064208212063,0.0631793957962148,0
150801,-77.4927891051109,-11.2716480167024,201.234772840739,0.24,711.9,558512.957909928,0,lowland (<500 m),,0,-0.0387178500733312,-0.026202678172853,-0.0279718797223837,-0.0547553086796331,-0.039558211668464,0.00149907191430095,0
150802,-77.2677464510692,-10.7823066469456,2783.96048028742,0.45,942.1,16419.9188419554,0,2500-3500,,0,-0.251979196333339,-0.0850199853329297,-0.0732801286677919,-0.356352396890481,-0.103633751814437,0.0634935153847954,0
150803,-77.620022417743,-11.0879808466906,21.6470588235294,0.59,3.3,69641.9601603304,0,lowland (<500 m),,0,-0.000624497842226347,-0.0014605683193832,-0.00121300863667564,-0.000883173318149233,-0.00171545326526238,3.89997554945364e-07,0
150804,-76.8554902312467,-10.9216956764242,3534.08426666667,4.87,166.9,6934.45945945946,0,>3500,,0,-0.227826808285465,-0.206916680279145,-0.201588380224088,-0.32219576214948,-0.28508902132973,0.051905054573542,0
150805,-77.6069513514359,-11.0927776312695,46.7164179104478,0.33,6.1,229424.219223804,0,lowland (<500 m),,0,-0.00328720051870502,-0.00443338349071502,-0.00403465303409154,-0.00464880355579251,-0.00570586104028202,1.08056872501746e-05,0
150806,-77.4452161945056,-11.0035872871892,650.465804066544,0.62,481.7,294299.356260677,0,500-1500,,0,-0.142578622750404,-0.0957280221400697,-0.0825879078286623,-0.201636621998098,-0.116796939339313,0.0203286636654019,0
150807,-76.9185324725059,-11.0508159628538,3776.25776303889,1.39,294.8,15581.0046559752,0,>3500,,0,-0.374316745952475,-0.187899600470808,-0.171971892024321,-0.529363818749355,-0.243204982047756,0.14011302630045,0
150808,-76.9718329412196,-10.9658651571057,3149.7047832586,3.03,237.6,11980.667535854,0,2500-3500,,0,-0.255341075984443,-0.19524966295801,-0.185503593494708,-0.361106812688138,-0.262341697789162,0.0651990650848931,0
150809,-76.6712153863365,-10.9627526577195,4472.97908745247,4.41,374.6,6243.00130548303,0,>3500,,0,-0.299518486970438,-0.238168578963902,-0.231447631428081,-0.423583106455062,-0.327316379344722,0.0897113240370601,0
150810,-77.4732815973807,-11.1161424773673,317.879106438896,0.18,135.6,312645.023712097,0,lowland (<500 m),,0,-0.0545456411800701,-0.0273175229072899,-0.0333819321434991,-0.0771391855251915,-0.0472091811755548,0.00297522697174496,0
150811,-77.2338025058163,-11.145839555106,1193.98701035113,0.33,1314.4,197436.760313771,0,500-1500,,0,-0.27069724498764,-0.108860769113796,-0.10248429438896,-0.382823715158553,-0.144934679055104,0.0732769984438986,0
150812,-77.604118182828,-10.9501866901488,186.125172413793,0,258,224783.742717015,0,lowland (<500 m),,0,-0.0220473563860549,-0.00363896963663975,-0.0163858444433063,-0.0311796704156319,-0.0231730834426596,0.000486085923613716,0
150901,-76.7577451083583,-10.6693669170737,4450.30113867426,3.57,876.8,95187.0482695047,1,>3500,,10.5056309464359,-0.300270149188694,0.348706276090406,0.428836263756766,-0.31484313568878,0.39745025237599,1.34871649812081,0.741445664372995
150902,-76.9271491047685,-10.7775966875642,3769.27884057971,2.34,153,3885.5164410058,0,>3500,,0,-0.186446360015089,-0.118589910485255,-0.11142169025093,-0.263674970988436,-0.157574065495399,0.0347622451628761,0
150903,-76.9866874100176,-10.75639391405,4091.78431372549,2.04,104.5,4139.80621572212,0,>3500,,0,-0.215611262587343,-0.124982954467595,-0.116719354921644,-0.304920371751407,-0.165066094721628,0.0464882165545082,0
150904,-77.1279199433949,-10.8835380141988,3441.2073463783,2.04,258.6,8150.64136622391,0,2500-3500,,0,-0.23805921639348,-0.147211605332431,-0.137229645799699,-0.336666572471571,-0.19407202624959,0.0566721905098776,0
150905,-77.0466427006633,-10.8571564203161,3357.61143298571,1.13,230.7,6562.17142857143,0,2500-3500,,0,-0.206456888264877,-0.0985854552554044,-0.0891823383265666,-0.291974131429536,-0.126122872385576,0.0426244467120159,0
150906,-76.7975575560565,-10.8378601995298,3850.74216027875,3.63,255.2,18797.2039636664,0,>3500,,0,-0.422405747452666,-0.325215810323815,-0.312464063780183,-0.597371936871904,-0.441890916752146,0.178426615481045,0
151001,-75.9551027251412,-12.4725618451352,3982.93833067517,3.12,332.2,10306.6127124908,0,>3500,,0,-0.327741879485027,-0.232650395441928,-0.221907550924513,-0.463497010925373,-0.313824668110444,0.107414739568378,0
151002,-75.7039652100333,-12.2887869435348,4441.79874213837,8.84,140.6,11811.0027045301,0,>3500,,0,-0.408004735529158,-0.44578301694607,-0.448620579043263,-0.577005830497782,-0.634445307242654,0.166467864214218,0
151003,-76.0383797718419,-12.6400316500752,3466.84055252387,2.41,517.7,8463.58775877588,0,2500-3500,,0,-0.245091122355273,-0.162998927572887,-0.153239976116543,-0.34661118925207,-0.216714052521745,0.0600696582573672,0
151004,-76.042283544554,-12.3654577194643,4322.58868335147,7.38,244.7,4103.42213883677,0,>3500,,0,-0.231601292334764,-0.235550480734854,-0.234836500254606,-0.327533688682959,-0.332108963600297,0.0536391586111327,0
151005,-75.8255657029822,-13.0090797177533,3791.86803185438,2.6,77.4,3256.34042553192,0,>3500,,0,-0.172102146537568,-0.114563726034633,-0.108218643132104,-0.243389189746951,-0.153044272819035,0.0296191488428386,0
151006,-75.7479253096339,-12.7662287704288,3638.40135192226,0.73,209.8,4176.00191204589,0,>3500,,0,-0.184062823040942,-0.0699737593118351,-0.0619731617892053,-0.260304140673179,-0.0876432859054362,0.0338791228258011,0
151007,-75.8816423891024,-12.3558620551804,4160.84408992023,2.82,122,1215.30625,0,>3500,,0,-0.119559872810637,-0.0797581445616504,-0.0757232480357515,-0.169083193644406,-0.107088844359102,0.0142945631864958,0
151008,-75.882005536876,-12.7427829902394,2887.6776119403,1.13,118.2,8538.0009310987,0,2500-3500,,0,-0.191137426849709,-0.0965556622601626,-0.0872085723822037,-0.270309141327954,-0.123331545818108,0.0365335159427278,0
151009,-75.9240629520504,-12.9223823286353,2546.68794326241,0.41,212.2,6106.45696202532,0,2500-3500,,0,-0.135838826722631,-0.0454259189746589,-0.0390668797162169,-0.192105111047993,-0.0552489111342724,0.0184521868453809,0
151010,-76.1956989929781,-12.2858373794875,2950.37209302326,2.14,38.3,1696.11415525114,0,2500-3500,,0,-0.0877620678594409,-0.0587402555512452,-0.0548012345160452,-0.124114306628729,-0.0775006490873798,0.00770218055496512,0
151011,-75.8459843219322,-12.5842664650755,4083.98567408544,1.97,346.3,8648.47571942446,0,>3500,,0,-0.310816741847763,-0.17746849321857,-0.165440009567207,-0.439561251733723,-0.233967505289079,0.0966070470128587,0
151012,-75.6728258711536,-12.7664939474073,4186.64645726808,2.59,121,2532.1498470948,0,>3500,,0,-0.174061838837336,-0.111467034146874,-0.105382074739304,-0.24616061317536,-0.149032759327338,0.0302975237394347,0
151013,-76.1906035949175,-12.3542932273101,2982.67804878049,2.27,54,1082.24827586207,0,2500-3500,,0,-0.0711687469346994,-0.0487258074013876,-0.0455988249600654,-0.100647807132151,-0.0644864766868013,0.00506499054025529,0
151014,-75.8348120170567,-12.0903577323814,4433.92074145094,12.75,277.4,4098.33272394881,0,>3500,,0,-0.239749824219514,-0.309445777645584,-0.317210434716308,-0.339057452987802,-0.448603298902068,0.0574799782132878,0
151015,-75.8218513270781,-12.9415564781433,3185.87830687831,0.72,50,5157.00153846154,0,2500-3500,,0,-0.170193658600022,-0.0675669075145313,-0.0597169461754031,-0.240690180222048,-0.0844525151847592,0.028965881427661,0
151016,-75.7040930114936,-12.513064617242,4532.65543328748,5.57,513,7529.03837953092,0,>3500,,0,-0.335014607575812,-0.294668968768545,-0.289783375515615,-0.473782201626814,-0.409815579804438,0.112234787289175,0
151017,-76.0794940352752,-12.2748032794476,4317.69565217391,7.14,42.3,3534.00904977376,0,>3500,,0,-0.214595620234495,-0.215100220745336,-0.214088716406421,-0.303484036561488,-0.302767166293009,0.0460512802238274,0
151018,-75.6762019658437,-12.384493125896,4546.92192906574,8.63,409.3,4121.05494505495,0,>3500,,0,-0.24893576493901,-0.26669875981931,-0.268136973126504,-0.352048334936468,-0.379202943969173,0.0619690150657698,0
151019,-75.6306789123397,-12.8109485523521,4296.86314089625,2.78,218.2,3271.01146788991,0,>3500,,0,-0.205078720447619,-0.134302057592568,-0.127458927246993,-0.290025107811143,-0.180254143558223,0.0420572815804325,0
151020,-75.6983281546847,-12.9611371993759,4155.22659889877,2.87,208.5,4241.65280289331,0,>3500,,0,-0.222945135847519,-0.149991139997374,-0.142527378554119,-0.315292034780674,-0.20156415176072,0.0497045335980688,0
151021,-75.8892225681484,-12.2346338531305,4539.6420131291,6.54,201.8,1672.75111111111,0,>3500,,0,-0.158247014570284,-0.149607213452423,-0.148324218634626,-0.223795074210348,-0.209762121621481,0.0250421176204076,0
151022,-76.2507887887447,-12.4762977462315,2716.85354141657,0.95,294.4,4937.00161290323,0,2500-3500,,0,-0.133580472086118,-0.0638137298967972,-0.0570980657873068,-0.188911315292389,-0.0807488590216805,0.0178437425227502,0
151023,-75.9227637381968,-12.6665127854313,3127.96534653465,1.65,71.3,4151.095703125,0,2500-3500,,0,-0.148866876242038,-0.0866508577468692,-0.0798365890534302,-0.210529555369607,-0.112905987012968,0.0221613468420622,0
151024,-76.0917323785657,-12.3115505481947,3913.08986175115,2.58,114.7,4421.42301184433,0,>3500,,0,-0.209468802975157,-0.137327591656157,-0.129713936108132,-0.296233622061525,-0.183443207672917,0.0438771794198451,0
151025,-76.2843177473305,-12.3506362838914,2520.61304836895,1.4,157.4,3279.33723653396,0,2500-3500,,0,-0.0981376567982984,-0.0574750359321938,-0.0524001346103248,-0.13878760522367,-0.0741049810360972,0.00963099968186061,0
